BM Units Registered with Central Registration Agency 
 
BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,CALF,BMCAIC,BMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__LGETW000,"2__LGETW000","Utilita Energy Limited",UTILITA,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.46,0,0,F,T,F,,01/03/15,,F
2__LGMTR000,"2__LGMTR000","Gazprom M & T Retail Ltd",GMTR,G,"",_L,"South Western","DEFAULT__L",,C,0,14,-12.86,.4662,-5.995,6.527,F,T,F,,01/03/15,,F
2__LGNRG000,"2__LGNRG000","Garsington Energy Ltd",GRENERGY,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.5816,0,0,F,T,F,,01/03/15,,F
2__LHAVE000,"2__LHAVE000","Haven Power Ltd",HAVEN,G,"SWT-HVN01",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,T,,01/03/15,,F
2__LHOLB000,"2__LHOLB000","Holborn Energy Limited",HOLBORN,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LHPOW000,"2__LHPOW000","Haven Power Ltd",HAVEN,G,"SWT-HPW01",_L,"South Western","DEFAULT__L",,C,0,0,-85.6,.6676,-57.147,0,F,T,T,,08/04/15,,F
2__LHUDS000,"2__LHUDS000","Hudson Energy Supply UK Ltd",AMPERE,G,"",_L,"South Western","DEFAULT__L",,C,0,0,-14,.5862,-8.207,0,F,T,F,,01/03/15,,F
2__LHYDE000,"SSE SBMU1 - Sweb GSPG","SSE Energy Supply Limited",SSE,G,"SWT-SSE01",_L,"South Western","DEFAULT__L",,C,0,0,-40,.6571,-26.284,0,F,T,T,,27/03/15,,F
2__LIMPO000,"2__LIMPO000","SSE Energy Supply Limited",SSE,G,"SWT-ATL01",_L,"South Western","DEFAULT__L",,C,0,0,-2,.4904,-.981,0,F,T,F,,01/03/15,,F
2__LIMPX000,"2__LIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LINDE000,"INDE SWEB","Npower Direct Limited",NITTWO01,G,"SWT-INE01",_L,"South Western","DEFAULT__L",,C,0,0,-30.0014,.5582,-16.747,0,F,T,T,,01/03/15,,F
2__LIRID000,"2__LIRID000","PFP Energy Supplies Limited",IRIDIUM,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LJERE000,"2__LJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"LJERE000",_L,"South Western","DEFAULT__L",,C,0,0,-6,.4763,-2.858,0,F,T,F,,13/04/15,,F
2__LJETS000,"2__LJETS000","Tempus Energy Supply Limited",JETSTREA,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LKENS000,"2__LKENS000","Kensington Power Limited",KENSINGT,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LLIGH000,"2__LLIGH000","MVV Environment Services Ltd",LIGHTNIN,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LLOND000,"LE Default BMUid SWEB","EDF Energy Customers PLC",LENCO,G,"SWT-LON01",_L,"South Western","DEFAULT__L",,C,0,0,-326,.6928,-225.853,0,F,T,T,,08/04/15,,F
2__LLORM000,"Lorimer_L","Epower Supply Ltd",LORM,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LLUME000,"2__LLUME000","GNERGY Limited",LUMA,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LMAEL000,"2__LMAEL000","MA Energy Limited",MA200308,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.5013,0,0,F,T,F,,01/03/15,,F
2__LMAET000,"MA Energy Ltd","MA Energy Limited",MA200308,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LMAGN000,"2__LMAGN000","DONG Energy Power Sales UK Ltd",MAGNETIC,G,"",_L,"South Western","DEFAULT__L",,C,0,0,-4,.4904,-1.962,0,F,T,F,,01/03/15,,F
2__LMANW000,"2__LMANW000","SP Energy Retail Ltd",SPSUP01,G,"SWT-MNW01",_L,"South Western","DEFAULT__L",,C,0,0,0,0,0,0,F,T,F,,01/03/15,,F
2__LMARB000,"2__LMARB000","Marble Power Limited",MARBLE,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LMIDE000,"NPEC South Western Area MIDE","Npower Limited",NPOWER01,G,"SWT-MID01",_L,"South Western","DEFAULT__L",,C,0,0,-18.407,.4528,-8.335,0,F,T,T,,01/03/15,,F
2__LMSCG000,"2__LMSCG000","Morgan Stanley",MSCGI,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LNATP000,"NPEC South Western Area NATP","Npower Limited",NPOWER01,G,"SWT-NPE01",_L,"South Western","DEFAULT__L",,C,0,0,-216.0238,.7149,-154.435,0,F,T,T,,01/03/15,,F
2__LNEEB000,"2__LNEEB000","NPower Northern Supply Ltd",NEEB,G,"SWT-NEE01",_L,"South Western","DEFAULT__L",,C,0,0,-87.843,.4633,-40.698,0,F,T,T,,01/03/15,,F
2__LNELC000,"BE Stage 2 Default for GSP _L","British Energy Direct Ltd",BEDL001,G,"SWT-BET01",_L,"South Western","DEFAULT__L",,C,0,0,-2,.6915,-1.383,0,F,T,T,,01/03/15,,F
2__LNORW000,"2__LNORW000","E.ON Energy Solutions Limited",PGENERGY,G,"SWT-NWP01",_L,"South Western","DEFAULT__L",,C,0,0,-2,.5513,-1.103,0,F,T,T,,01/03/15,,F
2__LNUCE000,"2__LNUCE000","NDA",MAGNOX,G,"SWT-MEC01",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LOBER000,"2__LOBER000","Addito Supply Limited",OBERON,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.45,0,0,F,T,F,,01/03/15,,F
2__LOGAS000,"2__LOGAS000","British Gas Trading Ltd",BRITGAS,G,"",_L,"South Western","DEFAULT__L",,C,0,0,-1.61,.4904,-.79,0,F,T,F,,01/03/15,,F
2__LOSMI000,"2__LOSMI000","Osmium Energy Supply Limited",OSMIUM,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LOVOE000,"2__LOVOE000","OVO Electricity Ltd",OVOE,G,"",_L,"South Western","DEFAULT__L",,C,0,0,-15.68,.5645,-8.851,0,F,T,F,,15/04/15,,F
2__LOXPO000,"2__LOXPO000","Opus Energy Limited",OXFPOWER,G,"",_L,"South Western","DEFAULT__L",,C,0,0,-22.5,.5493,-12.359,0,F,T,F,,08/04/15,,F
2__LPADD000,"2__LPADD000","Paddington Power Limited",PADDINGT,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LPALL000,"2__LPALL000","Palladium Energy Supply Ltd",PALLAD,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LPGEN000,"2__LPGEN000","E.ON UK plc",POWERGEN,G,"SWT-PGU01",_L,"South Western","DEFAULT__L",,C,0,0,-108,.5423,-58.568,0,F,T,T,,01/03/15,,F
2__LPURE000,"2__LPURE000","Good Energy Limited",PURE,G,"",_L,"South Western","DEFAULT__L",,C,0,68.5,-6.3,-2.0214,12.735,-138.466,F,T,F,,01/03/15,,F
2__LREGE000,"2__LREGE000","Regent Power Limited",REGENT,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LRENC000,"2__LRENC000","The Renewable Energy Co Ltd",RENC,G,"SWT-RNW01",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LRHOD000,"2__LRHOD000","Rhodium Energy Supply Limited",RHODIUM,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LRWED000,"2__LRWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"SWT-GDF01",_L,"South Western","DEFAULT__L",,C,0,0,-94,.6031,-56.691,0,F,T,T,,09/04/15,,F
2__LSEEB000,"2__LSEEB000","EDF Energy Customers PLC",LENCO,G,"SWT-SEE01",_L,"South Western","DEFAULT__L",,C,0,0,-6,.5304,-3.182,0,F,T,T,,08/04/15,,F
2__LSIRO000,"2__LSIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LSMAL000,"2__LSMAL000","Smartestenergy Limited",SMARTEST,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LSMAR000,"2__LSMAR000","Smartestenergy Limited",SMARTEST,G,"SWT-SEL01",_L,"South Western","DEFAULT__L",,C,0,222,-26,-1.1844,30.794,-262.937,F,T,T,,01/03/15,,F
2__LSOUT000,"SE SBMU1 - Sweb GSPG","SSE Energy Supply Limited",SSE,G,"SWT-STH01",_L,"South Western","DEFAULT__L",,C,0,0,-250,.6298,-157.45,0,F,T,T,,27/03/15,,F
2__LSPOW000,"2__LSPOW000","SP Energy Retail Ltd",SPSUP01,G,"SWT-SPC01",_L,"South Western","DEFAULT__L",,C,0,0,-172.3,.6301,-108.566,0,F,T,T,,13/04/15,,F
2__LSPRK000,"2__LSPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_L,"South Western","DEFAULT__L",,C,0,0,-4,.4941,-1.976,0,F,T,F,,01/03/15,,F
2__LSTAT000,"STAT L South West","Statkraft Markets Gmbh",STATKRA1,G,"",_L,"South Western","DEFAULT__L",,C,0,120,0,.2199,0,26.388,F,T,F,,28/04/15,,F
2__LSWAE000,"SWA SBMU1 - Sweb GSPG","SSE Energy Supply Limited",SSE,G,"SWT-SWA01",_L,"South Western","DEFAULT__L",,C,0,0,-2,.5223,-1.045,0,F,T,T,,01/03/15,,F
2__LSWEB000,"SWEB Default BMUid SWEB","EDF Energy Customers PLC",LENCO,G,"SWT-SWT01",_L,"South Western","DEFAULT__L",,C,0,0,-484,.5365,-259.666,0,F,T,T,,08/04/15,,F
2__LSYMB000,"2__LSYMB000","Symbio Energy Ltd",SYMBIO18,G,"SWT-SYM01",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,T,,01/03/15,,F
2__LTEAM000,"2__LTEAM000","Team",TEAM01,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LTGPL000,"2__LTGPL000","Total Gas & Power Ltd",TFEGP,G,"SWT-TFE01",_L,"South Western","DEFAULT__L",,C,0,36,-74,.5266,-38.968,18.958,F,T,T,,01/03/15,,F
2__LTHRE000,"2__LTHRE000","Corona Energy Retail 5 Ltd",SUPELEC3,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LTREX000,"2__LTREX000","POWER4ALL Limited",POWER4,G,"",_L,"South Western","DEFAULT__L",,C,0,0,-8.4,.7432,-6.243,0,F,T,F,,01/03/15,,F
2__LVAVU000,"VAVU_L","Vavu Power Limited",VAVU,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LVETS000,"VTS_GSP_L_011","Vattenfall Energy Trading",VTS,G,"",_L,"South Western","DEFAULT__L",,C,0,0,0,.4904,0,0,F,T,F,,01/03/15,,F
2__LVOLT000,"2__LVOLT000","Co-operative Energy Limited",VOLA,G,"",_L,"South Western","DEFAULT__L",,C,0,.5,-10.08,.4902,-4.941,.245,F,T,F,,01/03/15,,F
2__LYELG000,"_L  Default BM SWEB","NPower Yorkshire Supply Ltd",YE,G,"SWT-YEP01",_L,"South Western","DEFAULT__L",,C,0,0,-.0374,.4435,-.017,0,F,T,T,,01/03/15,,F
2__MALTI000,"2__MALTI000","GB Energy Supply Limited",ALTITUDE,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MANGE000,"2__MANGE000","Angel Energy Limited",ANGEL,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MAXIS000,"2__MAXIS000","Axis Telecom Ltd",AXISTELE,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.5102,0,0,F,T,F,,01/03/15,,F
2__MAXPO000,"2__MAXPO000","AXPO UK LIMITED",EGLUK,G,"YEP-AXPO1",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-1.5,.4872,-.731,0,F,T,F,,21/04/15,,F
2__MBARB000,"2__MBARB000","Barbican Power Limited",BARBICAN,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MBAYS000,"2__MBAYS000","Bayswater Energy Limited",BAYSWATE,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MBGAS000,"2__MBGAS000","British Gas Trading Ltd",BRITGAS,G,"YEP-BGS01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-524,.4808,-251.939,0,F,T,T,,01/03/15,,F
2__MBIZZ000,"2__MBIZZ000","British Gas Trading Ltd",BRITGAS,G,"YEP-BIZ01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MBNRG000,"2__MBNRG000","Electricity Plus Supply Ltd",BAENERGY,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-40.1408,.5198,-20.865,0,F,T,F,,01/03/15,,F
2__MCALL000,"2__MCALL000","Extra Energy Supply Limited",CALLISTO,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-22.382,.4872,-10.905,0,F,T,F,,01/03/15,,F
2__MCIRC000,"2__MCIRC000","Flow Energy Ltd",CIRCUIT,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,3.08,-1.32,.479,-.632,1.475,F,T,F,,01/03/15,,F
2__MCIRC001,"FLOWHH_M1","Flow Energy Ltd",CIRCUIT,S,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-.37,.4872,-.18,0,F,T,F,,01/03/15,F,F
2__MCNDL000,"2__MCNDL000","NEAS Energy Limited",CNDA,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MCNRG000,"2__MCNRG000","Opus Energy (Corporate) Ltd",CHENERGY,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-22.84,.5323,-12.158,0,F,T,F,,08/04/15,,F
2__MCOOP000,"2__MCOOP000","I Supply Energy Limited",COOP,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-4,.553,-2.212,0,F,T,F,,01/03/15,,F
2__MCOUL000,"2__MCOUL000","Coulomb Energy Supply Limited",COULOMB,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,.6,-20,.3622,-7.244,.217,F,T,F,,01/03/15,,F
2__MCROW000,"2__MCROW000","Reuben Power Supply Limited",CROWELEC,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MDNRG000,"2__MDNRG000","Donnington Energy Limited",DOENERGY,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MDUAL000,"2__MDUAL000","Dual Energy Direct Limited",DUALENER,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-5.722,.5011,-2.867,0,F,T,F,,01/03/15,,F
2__MEBES000,"2__MEBES000","BES Commercial Electricity Ltd",EBEA,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-8.564,.4784,-4.097,0,F,T,F,,01/03/15,,F
2__MECOA000,"2__MECOA000","British Gas Trading Ltd",BRITGAS,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MECON000,"2__MECON000","Economy Power",ECON1,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MECOT000,"2__MECOT000","The Renewable Energy Co Ltd",RENC,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,16.899,-5.6462,.1495,-.844,2.526,F,T,F,,23/03/15,,F
2__MEDCO000,"2__MEDCO000","Energy Data Company Limited",ENDC,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MEDIR000,"2__MEDIR000","British Gas Trading Ltd",BRITGAS,G,"YEP-EDR01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,T,,01/03/15,,F
2__MEELC000,"2__MEELC000","E.ON Energy Solutions Limited",PGENERGY,G,"YEP-EAS01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,0,0,0,F,T,T,,01/03/15,,F
2__MEENG000,"2__MEENG000","E.ON Energy Solutions Limited",PGENERGY,G,"YEP-EST01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-30,.5003,-15.009,0,F,T,T,,30/03/15,,F
2__MEESL000,"EESL_M","ECONOMY ENERGY SUPPLY LTD",EESL,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MEETL000,"EETL in Yorkshire","Economy Energy Trading Limited",PAL,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-2.7502,.4742,-1.304,0,F,T,F,,01/03/15,,F
2__MEFLS000,"EFLS_M","Effortless Energy Ltd",EENERGY,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MEMEB000,"2__MEMEB000","E.ON Energy Solutions Limited",PGENERGY,G,"YEP-PGE01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-294,.5974,-175.636,0,F,T,T,,08/04/15,,F
2__MENDC000,"2__MENDC000","EPG Energy Limited",EPGNRG,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.7415,0,0,F,T,F,,01/03/15,,F
2__MENEC000,"2__MENEC000","Eneco Energy Trade",ENECOUK,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-5,.7,-3.5,0,F,T,F,,01/03/15,,F
2__MENRD000,"2__MENRD000","British Gas Trading Ltd",BRITGAS,G,"YEP-ENR01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-284,.5327,-151.287,0,F,T,T,,01/03/15,,F
2__MENRG000,"2__MENRG000","Opus Energy Renewables Limited",EVENERGY,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,29.34,0,.2626,0,7.705,F,T,F,,01/03/15,,F
2__MENRG001,"ENRG Additional M1","Opus Energy Renewables Limited",EVENERGY,S,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,4,0,.4872,0,1.949,F,T,F,,01/03/15,F,F
2__MENRG002,"ENRGM2","Opus Energy Renewables Limited",EVENERGY,S,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,F,F
2__MEPHH000,"2__MEPHH000","Economy Power",ECON1,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MEURO000,"2__MEURO000","Robin Hood Energy Limited",EUROPA,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MFNRG000,"2__MFNRG000","Farmoor Energy Limited",FRENERGY,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-.72,.4872,-.351,0,F,T,F,,01/03/15,,F
2__MFOUR000,"2__MFOUR000","IPM Energy Retail Ltd",FOUR,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MFRST000,"2__MFRST000","First Utility Limited",FRST01,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-76.712,.5083,-38.993,0,F,T,F,,17/04/15,,F
2__MFSEN000,"2__MFSEN000","F & S Energy Ltd",FSE0001,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MGANY000,"2__MGANY000","LOCO2 Energy Supply Limited",GANYMEDE,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MGETW000,"2__MGETW000","Utilita Energy Limited",UTILITA,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-10,.4654,-4.654,0,F,T,F,,31/03/15,,F
2__MGMTR000,"2__MGMTR000","Gazprom M & T Retail Ltd",GMTR,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,3,-37.926,.4308,-16.339,1.292,F,T,F,,01/03/15,,F
2__MGNRG000,"2__MGNRG000","Garsington Energy Ltd",GRENERGY,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.3905,0,0,F,T,F,,01/03/15,,F
2__MHAVE000,"2__MHAVE000","Haven Power Ltd",HAVEN,G,"YEP-HVN01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,T,,01/03/15,,F
2__MHOLB000,"2__MHOLB000","Holborn Energy Limited",HOLBORN,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MHPOW000,"2__MHPOW000","Haven Power Ltd",HAVEN,G,"YEP-HPW01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,4,-261.9,.6974,-182.649,2.79,F,T,T,,08/04/15,,F
2__MHUDS000,"2__MHUDS000","Hudson Energy Supply UK Ltd",AMPERE,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-32,.5654,-18.093,0,F,T,F,,01/03/15,,F
2__MHYDE000,"SSE SBMU1 - Yorkshire GSPG","SSE Energy Supply Limited",SSE,G,"YEP-SSE01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,30,-90,.3889,-35.001,11.667,F,T,T,,30/04/15,,F
2__MIMPO000,"2__MIMPO000","SSE Energy Supply Limited",SSE,G,"YEP-ATL01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-2,.4872,-.974,0,F,T,F,,01/03/15,,F
2__MIMPX000,"2__MIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MINDE000,"INDE YORKSHIRE","Npower Direct Limited",NITTWO01,G,"YEP-INE01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-88.607,.4947,-43.834,0,F,T,T,,01/03/15,,F
2__MIRID000,"2__MIRID000","PFP Energy Supplies Limited",IRIDIUM,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MJERE000,"2__MJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"MJERE000",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-6,.4769,-2.861,0,F,T,F,,01/03/15,,F
2__MJETS000,"2__MJETS000","Tempus Energy Supply Limited",JETSTREA,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MKENS000,"2__MKENS000","Kensington Power Limited",KENSINGT,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MLIGH000,"2__MLIGH000","MVV Environment Services Ltd",LIGHTNIN,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MLOND000,"LE Default BMUid YELG","EDF Energy Customers PLC",LENCO,G,"YEP-LON01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-362,.6628,-239.934,0,F,T,T,,08/04/15,,F
2__MLORM000,"Lorimer_M","Epower Supply Ltd",LORM,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-3,.4872,-1.462,0,F,T,F,,01/03/15,,F
2__MLUME000,"2__MLUME000","GNERGY Limited",LUMA,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MMAEL000,"2__MMAEL000","MA Energy Limited",MA200308,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-1,.5263,-.526,0,F,T,F,,01/03/15,,F
2__MMAET000,"MA Energy Ltd","MA Energy Limited",MA200308,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MMAGN000,"2__MMAGN000","DONG Energy Power Sales UK Ltd",MAGNETIC,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-18.8,.4398,-8.268,0,F,T,F,,01/03/15,,F
2__MMANW000,"2__MMANW000","SP Energy Retail Ltd",SPSUP01,G,"YEP-MNW01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-1,.5571,-.557,0,F,T,F,,01/03/15,,F
2__MMARB000,"2__MMARB000","Marble Power Limited",MARBLE,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MMIDE000,"NPEC Yorkshire Area MIDE","Npower Limited",NPOWER01,G,"YEP-MID01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-43.1652,.4875,-21.043,0,F,T,T,,01/03/15,,F
2__MMSCG000,"2__MMSCG000","Morgan Stanley",MSCGI,G,"",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,0,.4872,0,0,F,T,F,,01/03/15,,F
2__MNATP000,"NPEC Yorkshire Area NATP","Npower Limited",NPOWER01,G,"YEP-NPE01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-635.8616,.6426,-408.605,0,F,T,T,,01/03/15,,F
2__MNEEB000,"2__MNEEB000","NPower Northern Supply Ltd",NEEB,G,"YEP-NEE01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-164.7682,.4845,-79.83,0,F,T,T,,01/03/15,,F
2__MNELC000,"BE Stage 2 Default for GSP _M","British Energy Direct Ltd",BEDL001,G,"YEP-BET01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-2,.4759,-.952,0,F,T,T,,01/03/15,,F
2__MNORW000,"2__MNORW000","E.ON Energy Solutions Limited",PGENERGY,G,"YEP-NWP01",_M,"Yorkshire Electricity","DEFAULT__M",,C,0,0,-4,.5128,-2.051,0,F,T,T,,01/03/15,,F
